TIMESTAMPms	M1ATTITUDEpitch	M1ATTITUDEpitchspeed	M1ATTITUDEroll	M1ATTITUDErollspeed	M1ATTITUDEyaw	M1ATTITUDEyawspeed	M1BATTERYSTATUSenergyconsumed	M1GLOBALPOSITIONINTalt	M1GLOBALPOSITIONINTlat	M1GLOBALPOSITIONINTlon	M1GLOBALPOSITIONINTvx	M1GLOBALPOSITIONINTvy	M1GLOBALPOSITIONINTvz	M1HIGHRESIMUpressurealt	M1HIGHRESIMUtemperature	M1HIGHRESIMUxacc	M1HIGHRESIMUxgyro	M1HIGHRESIMUyacc	M1HIGHRESIMUygyro	M1HIGHRESIMUzacc	M1HIGHRESIMUzgyro	M1RCCHANNELSchan1raw	M1RCCHANNELSchan2raw	M1RCCHANNELSchan3raw	M1RCCHANNELSchan4raw	M1SYSSTATUScurrentbattery	M1SYSSTATUSvoltagebattery
31436	-5.016264319419861e-01	-1.408871077001095e-02	8.686088919639587e-01	-1.905289739370346e-01	-2.683720588684082e+00	-5.506273359060287e-03	-1.000000000000000e+00	4.075800000000000e+04	3.740101970000000e+08	-1.221534943000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-2.200000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31528	-5.003542304039001e-01	-3.204498067498207e-02	8.594018816947937e-01	-6.750838458538055e-02	-2.691966772079468e+00	-5.311626940965652e-02	-1.000000000000000e+00	4.075800000000000e+04	3.740101970000000e+08	-1.221534943000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-2.200000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31585	-5.003542304039001e-01	-3.204498067498207e-02	8.594018816947937e-01	-6.750838458538055e-02	-2.691966772079468e+00	-5.311626940965652e-02	-1.000000000000000e+00	4.075800000000000e+04	3.740101970000000e+08	-1.221534943000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-2.200000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31592	-5.003542304039001e-01	-3.204498067498207e-02	8.594018816947937e-01	-6.750838458538055e-02	-2.691966772079468e+00	-5.311626940965652e-02	-1.000000000000000e+00	4.078200000000000e+04	3.740102040000000e+08	-1.221534934000000e+09	6.000000000000000e+00	-4.200000000000000e+01	-1.900000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31619	-5.005583763122559e-01	-9.381958842277527e-02	8.590777516365051e-01	-3.907140716910362e-02	-2.703195095062256e+00	-1.591517031192780e-02	-1.000000000000000e+00	4.078200000000000e+04	3.740102040000000e+08	-1.221534934000000e+09	6.000000000000000e+00	-4.200000000000000e+01	-1.900000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31711	-5.086816549301147e-01	-1.257836073637009e-01	8.535939455032349e-01	-1.502506583929062e-01	-2.713768482208252e+00	8.763705193996429e-02	-1.000000000000000e+00	4.078200000000000e+04	3.740102040000000e+08	-1.221534934000000e+09	6.000000000000000e+00	-4.200000000000000e+01	-1.900000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31805	-5.244392156600952e-01	-1.539245992898941e-01	8.394585847854614e-01	-1.745625883340836e-01	-2.720890998840332e+00	1.204932704567909e-01	-1.000000000000000e+00	4.078200000000000e+04	3.740102040000000e+08	-1.221534934000000e+09	6.000000000000000e+00	-4.200000000000000e+01	-1.900000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31895	-5.426745414733887e-01	-1.861600130796432e-01	8.303347229957581e-01	-7.621590793132782e-02	-2.729794740676880e+00	1.126753091812134e-01	-1.000000000000000e+00	4.078200000000000e+04	3.740102040000000e+08	-1.221534934000000e+09	6.000000000000000e+00	-4.200000000000000e+01	-1.900000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31925	-5.426745414733887e-01	-1.861600130796432e-01	8.303347229957581e-01	-7.621590793132782e-02	-2.729794740676880e+00	1.126753091812134e-01	-1.000000000000000e+00	4.078200000000000e+04	3.740102040000000e+08	-1.221534934000000e+09	6.000000000000000e+00	-4.200000000000000e+01	-1.900000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31948	-5.426745414733887e-01	-1.861600130796432e-01	8.303347229957581e-01	-7.621590793132782e-02	-2.729794740676880e+00	1.126753091812134e-01	-1.000000000000000e+00	4.079400000000000e+04	3.740102090000000e+08	-1.221534928000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-1.500000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
31987	-5.601760149002075e-01	-1.744551658630371e-01	8.311014175415039e-01	-4.418713971972466e-03	-2.741915941238403e+00	6.713427603244781e-02	-1.000000000000000e+00	4.079400000000000e+04	3.740102090000000e+08	-1.221534928000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-1.500000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32080	-5.731471776962280e-01	-1.448091417551041e-01	8.390582203865051e-01	6.185951456427574e-02	-2.757025241851807e+00	-7.388163357973099e-03	-1.000000000000000e+00	4.079400000000000e+04	3.740102090000000e+08	-1.221534928000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-1.500000000000000e+01	6.659517288208008e-01	4.327000045776367e+01	-4.401685237884521e+00	2.373401969671249e-01	-6.963943004608154e+00	5.317681469023228e-03	-5.163410663604736e+00	-1.943741142749786e-01	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32120	-5.731471776962280e-01	-1.448091417551041e-01	8.390582203865051e-01	6.185951456427574e-02	-2.757025241851807e+00	-7.388163357973099e-03	-1.000000000000000e+00	4.079400000000000e+04	3.740102090000000e+08	-1.221534928000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-1.500000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32171	-5.771666765213013e-01	-1.005354821681976e-01	8.531898260116577e-01	6.858086585998535e-02	-2.772998571395874e+00	-3.664087876677513e-02	-1.000000000000000e+00	4.079400000000000e+04	3.740102090000000e+08	-1.221534928000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-1.500000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32264	-5.831240415573120e-01	-9.818686544895172e-02	8.643746972084045e-01	6.260074675083160e-02	-2.788129806518555e+00	-7.209582254290581e-03	-1.000000000000000e+00	4.079400000000000e+04	3.740102090000000e+08	-1.221534928000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-1.500000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32266	-5.831240415573120e-01	-9.818686544895172e-02	8.643746972084045e-01	6.260074675083160e-02	-2.788129806518555e+00	-7.209582254290581e-03	-1.000000000000000e+00	4.079400000000000e+04	3.740102090000000e+08	-1.221534928000000e+09	8.000000000000000e+00	-4.400000000000000e+01	-1.500000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32292	-5.831240415573120e-01	-9.818686544895172e-02	8.643746972084045e-01	6.260074675083160e-02	-2.788129806518555e+00	-7.209582254290581e-03	-1.000000000000000e+00	4.079500000000000e+04	3.740102150000000e+08	-1.221534922000000e+09	1.400000000000000e+01	-4.700000000000000e+01	-1.900000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32355	-5.835922956466675e-01	-2.851400524377823e-03	8.715800642967224e-01	5.543367937207222e-03	-2.798696994781494e+00	-4.222914949059486e-02	-1.000000000000000e+00	4.079500000000000e+04	3.740102150000000e+08	-1.221534922000000e+09	1.400000000000000e+01	-4.700000000000000e+01	-1.900000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32487	-5.812405943870544e-01	2.880499139428139e-02	8.641629815101624e-01	-9.928008913993835e-02	-2.804297447204590e+00	1.060901582241058e-02	-1.000000000000000e+00	4.079500000000000e+04	3.740102150000000e+08	-1.221534922000000e+09	1.400000000000000e+01	-4.700000000000000e+01	-1.900000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32580	-5.787001252174377e-01	5.823919549584389e-02	8.489569425582886e-01	-1.679472029209137e-01	-2.802651882171631e+00	5.062785744667053e-02	-1.000000000000000e+00	4.079500000000000e+04	3.740102150000000e+08	-1.221534922000000e+09	1.400000000000000e+01	-4.700000000000000e+01	-1.900000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32638	-5.787001252174377e-01	5.823919549584389e-02	8.489569425582886e-01	-1.679472029209137e-01	-2.802651882171631e+00	5.062785744667053e-02	-1.000000000000000e+00	4.079500000000000e+04	3.740102150000000e+08	-1.221534922000000e+09	1.400000000000000e+01	-4.700000000000000e+01	-1.900000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32640	-5.787001252174377e-01	5.823919549584389e-02	8.489569425582886e-01	-1.679472029209137e-01	-2.802651882171631e+00	5.062785744667053e-02	-1.000000000000000e+00	4.081800000000000e+04	3.740102220000000e+08	-1.221534921000000e+09	1.300000000000000e+01	-4.900000000000000e+01	-2.300000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32671	-5.805315971374512e-01	-1.856328733265400e-02	8.297650814056396e-01	-1.482970118522644e-01	-2.801398038864136e+00	2.571925520896912e-02	-1.000000000000000e+00	4.081800000000000e+04	3.740102220000000e+08	-1.221534921000000e+09	1.300000000000000e+01	-4.900000000000000e+01	-2.300000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32763	-5.823509097099304e-01	-3.086424060165882e-02	8.223636746406555e-01	-2.635173127055168e-02	-2.807079792022705e+00	-1.277668960392475e-02	-1.000000000000000e+00	4.081800000000000e+04	3.740102220000000e+08	-1.221534921000000e+09	1.300000000000000e+01	-4.900000000000000e+01	-2.300000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.300000000000000e+01	1.231400000000000e+04
32892	-5.823509097099304e-01	-3.086424060165882e-02	8.223636746406555e-01	-2.635173127055168e-02	-2.807079792022705e+00	-1.277668960392475e-02	-1.000000000000000e+00	4.081800000000000e+04	3.740102220000000e+08	-1.221534921000000e+09	1.300000000000000e+01	-4.900000000000000e+01	-2.300000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.231600000000000e+04
32900	-5.823509097099304e-01	-3.086424060165882e-02	8.223636746406555e-01	-2.635173127055168e-02	-2.807079792022705e+00	-1.277668960392475e-02	-1.000000000000000e+00	4.081800000000000e+04	3.740102220000000e+08	-1.221534921000000e+09	1.300000000000000e+01	-4.900000000000000e+01	-2.300000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.231600000000000e+04
33269	-5.816369056701660e-01	-3.754307702183723e-02	8.273004293441772e-01	7.016662508249283e-02	-2.816210985183716e+00	-6.841388344764709e-02	-1.000000000000000e+00	4.081800000000000e+04	3.740102220000000e+08	-1.221534921000000e+09	1.300000000000000e+01	-4.900000000000000e+01	-2.300000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.231600000000000e+04
33363	-5.781385898590088e-01	-9.797986596822739e-03	8.370259404182434e-01	7.653079181909561e-02	-2.827198743820190e+00	-8.360188454389572e-02	-1.000000000000000e+00	4.081800000000000e+04	3.740102220000000e+08	-1.221534921000000e+09	1.300000000000000e+01	-4.900000000000000e+01	-2.300000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.231600000000000e+04
33396	-5.781385898590088e-01	-9.797986596822739e-03	8.370259404182434e-01	7.653079181909561e-02	-2.827198743820190e+00	-8.360188454389572e-02	-1.000000000000000e+00	4.081800000000000e+04	3.740102220000000e+08	-1.221534921000000e+09	1.300000000000000e+01	-4.900000000000000e+01	-2.300000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.231600000000000e+04
33410	-5.781385898590088e-01	-9.797986596822739e-03	8.370259404182434e-01	7.653079181909561e-02	-2.827198743820190e+00	-8.360188454389572e-02	-1.000000000000000e+00	4.082400000000000e+04	3.740102280000000e+08	-1.221534916000000e+09	1.600000000000000e+01	-5.100000000000000e+01	-2.100000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.231600000000000e+04
33451	-5.724265575408936e-01	-3.721805289387703e-02	8.500570058822632e-01	9.706906229257584e-02	-2.839360237121582e+00	-9.865850955247879e-02	-1.000000000000000e+00	4.082400000000000e+04	3.740102280000000e+08	-1.221534916000000e+09	1.600000000000000e+01	-5.100000000000000e+01	-2.100000000000000e+01	4.162148535251617e-01	4.327999877929688e+01	-5.213409423828125e+00	1.266652047634125e-01	-5.876722812652588e+00	-7.861897349357605e-02	-5.537193298339844e+00	-2.450124826282263e-03	1.495000000000000e+03	1.495000000000000e+03	9.860000000000000e+02	1.501000000000000e+03	1.200000000000000e+01	1.231600000000000e+04
